name,static_instructions_case_big-arr_O0,dynamic_instructions_case_big-arr_O0
extr_reactossdklib3rdpartyfreetypesrcwinfontswinfnt.c_fnt_cmap_char_next.c,30,30
extr_reactossdklib3rdpartylibmpg123readers.c_bc_poolsize.c,13,13
extr_reactossdklib3rdpartylibsampleratesrc_sinc.c_fp_fraction_part.c,12,12
extr_reactossdklib3rdpartylibmpg123id3.c_enc_name.c,13,13
extr_reactossdklib3rdpartylibwin-iconvwin_iconv.c_must_use_null_useddefaultchar.c,53,53
extr_reactossdklib3rdpartylibwin-iconvwin_iconv.c_ucs4_to_utf16.c,15,15
extr_reactossdklib3rdpartylibmpg123readers.c_nix_lseek.c,8,8
extr_reactossdklib3rdpartylibmpg123readers.c_feed_seek_frame.c,7,7
extr_reactossdklib3rdpartylibxml2SAX2.c_xmlSAXVersion.c,13,13
extr_reactossdklib3rdpartylibsampleratesamplerate.c_src_get_channels.c,19,19
extr_reactossdklib3rdpartylibxml2buf.c_xmlBufSetAllocationScheme.c,14,14
extr_reactossdklib3rdpartylibxml2globals.c_xmlRegisterNodeDefault.c,11,11
extr_reactossdklib3rdpartylibxml2dict.c_xmlDictSize.c,18,18
extr_reactossdklib3rdpartylibwin-iconvwin_iconv.c_mbtowc_flags.c,30,30
extr_reactossdklib3rdpartylibsampleratesrc_sinc.c_fp_to_int.c,8,8
extr_reactossdklib3rdpartylibxml2list.c_xmlLinkGetData.c,11,11
extr_reactossdklib3rdpartylibxml2parserInternals.c_xmlPedanticParserDefault.c,10,10
extr_reactossdklib3rdpartylibxml2parserInternals.c_xmlKeepBlanksDefault.c,12,12
extr_reactossdklib3rdpartylibxml2threads.c_xmlMutexLock.c,7,7
extr_reactossdklib3rdpartylibwinedebug.c_release_temp_buffer.c,6,6
extr_reactossdklib3rdpartylibwin-iconvwin_iconv.c_seterror.c,8,8
extr_reactossdklib3rdpartylibxml2hash.c_xmlHashSize.c,11,11
extr_reactossdklib3rdpartylibxml2threads.c_xmlRMutexLock.c,7,7
extr_reactossdklib3rdpartylibxml2tree.c_xmlSetCompressMode.c,12,12
extr_reactossdklib3rdpartylibxml2buf.c_xmlBufGetAllocationScheme.c,11,11
extr_reactossdklib3rdpartylibxml2dict.c_xmlDictSetLimit.c,17,17
extr_reactossdklib3rdpartylibxml2tree.c_xmlBufferSetAllocationScheme.c,28,28
extr_reactossdklib3rdpartylibxml2globals.c_xmlDeregisterNodeDefault.c,11,11
extr_reactossdklib3rdpartylibxml2tree.c_xmlSetNs.c,16,16
extr_reactossdklib3rdpartylibxml2xmlIO.c_xmlCheckHTTPInput.c,7,7
extr_reactossdklib3rdpartylibxml2parser.c_spacePop.c,11,11
extr_reactossdklib3rdpartylibxml2parserInternals.c_xmlSubstituteEntitiesDefault.c,10,10
extr_reactossdklib3rdpartylibxml2parserInternals.c_xmlLineNumbersDefault.c,10,10
extr_reactossdklib3rdpartylibxml2threads.c_xmlMutexUnlock.c,7,7
extr_reactossdklib3rdpartylibxml2xmlIO.c_xmlRegisterInputCallbacks.c,14,14
extr_reactossdklib3rdpartylibxml2xmlmemory.c_xmlGcMemGet.c,35,35
extr_reactossdklib3rdpartylibxml2tree.c_xmlSetDocCompressMode.c,16,16
extr_reactossdklib3rdpartylibxml2xmlmemory.c_xmlMemGet.c,29,29
extr_reactossdklib3rdpartylibxml2timsort.h_libxml_domnode_check_invariant.c,39,39
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_catclose.c,6,6
extr_reactossdklib3rdpartylibxml2tree.c_xmlSetBufferAllocationScheme.c,14,14
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_collate_destroy.c,5,5
extr_reactossdklib3rdpartylibxml2uri.c_is_hex.c,17,17
extr_reactossdklib3rdpartylibxml2xmlIO.c_xmlOutputBufferCreateFilenameDefault.c,10,10
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_d_fmt.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_decimal_point.c,7,7
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_messages_destroy.c,5,5
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_frac_digits.c,7,7
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_mon_thousands_sep.c,7,7
extr_reactossdklib3rdpartylibxml2xmlIO.c_xmlSetExternalEntityLoader.c,7,7
extr_reactossdklib3rdpartylibxml2xmlmemory.c_xmlGcMemSetup.c,31,31
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_numeric_destroy.c,5,5
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_codecvt_destroy.c,5,5
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_time_destroy.c,5,5
extr_reactossdklib3rdpartylibxml2xmlmemory.c_xmlMemSetup.c,28,28
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_t_fmt.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_am_str.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_ctype_destroy.c,5,5
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_decimal_point.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_mb_cur_max.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_d_t_fmt.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_mon_decimal_point.c,7,7
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_false.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_int_frac_digits.c,7,7
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_monetary_destroy.c,5,5
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_mon_decimal_point.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_thousands_sep.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_glibcc_locale_glibc2.c__WLocale_is_stateless.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_true.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_glibcc_locale_glibc2.c__WLocale_mb_cur_min.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_thousands_sep.c,7,7
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__Locale_pm_str.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_frac_digits.c,8,8
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_is_stateless.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_mb_cur_min.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_get_ctype_hint.c,11,11
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_get_numeric_hint.c,11,11
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_int_frac_digits.c,8,8
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c_my_ltoa.c,51,129
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_mon_thousands_sep.c,8,8
extr_reactossdklib3rdpartystlportsrcc_locale_glibcc_locale_glibc2.c__WLocale_mb_cur_max.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_glibcc_locale_glibc2.c__Locale_codecvt_destroy.c,5,5
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_wlocale_win32.c__WLocale_is_stateless.c,11,11
extr_reactossdklib3rdpartystlportsrcc_locale_dummyc_locale_dummy.c__WLocale_mon_thousands_sep.c,6,6
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_decimal_point.c,8,8
extr_reactossdklib3rdpartyzlibcontribminizipiowin32.c_win32_translate_open_mode.c,31,31
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_wlocale_win32.c__WLocale_mon_decimal_point.c,8,8
extr_reactossdklibcrtmbstringiskmoji.c__ismbbkalpha.c,19,19
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_get_collate_hint.c,11,11
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_get_monetary_hint.c,11,11
extr_reactossdklibcrtmbstringismbc.c__ismbcdigit.c,12,12
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_mon_decimal_point.c,8,8
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_get_time_hint.c,11,11
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c_trim_size_t_to_DWORD.c,11,11
extr_reactossdklibcrtmbstringismbc.c__ismbcl2.c,12,12
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_wlocale_win32.c__WLocale_mb_cur_max.c,7,7
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_thousands_sep.c,8,8
extr_reactossdklibcrtmbstringismbc.c__ismbcl0.c,12,12
extr_reactossdklibcrtmbstringismbc.c__ismbcspace.c,9,9
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_wlocale_win32.c__WLocale_mon_thousands_sep.c,8,8
extr_reactossdklibcrtlocalelocale.c_swap_pointers.c,16,16
extr_reactossdklibcrtmbstringisuppr.c__ismbcupper.c,12,12
extr_reactossdklibcrtmathlabs.c_labs.c,10,10
extr_reactossdklibcrtstdiofile.c_get_ioinfo_nolock.c,17,17
extr_reactossdklibcrtmbstringmbsncoll.c_colldif.c,11,11
extr_reactossdklibcrtmbstringislwr.c__ismbclower.c,12,12
extr_reactossdklibcrtmbstringismbc.c__ismbcgraph.c,6,6
extr_reactossdklibcrtstdlibswab.c__swab.c,41,3575
extr_reactossdklibdriversipnetworkaddress.c_AddrIsEqualIPv4.c,13,13
extr_reactossdklibcrtmbstringismbc.c__ismbcpunct.c,6,6
extr_reactossdklibcrtmbstringismbc.c__ismbcl1.c,12,12
extr_reactossdklibcrtstringstrset.c__strnset.c,37,6401
extr_reactossdklibcrttimedifftime.c__difftime64.c,9,9
extr_reactossdklibcrtmbstringismbc.c__ismbcsymbol.c,16,16
extr_reactossdklibdriversipnetworkinterface.c_GetInterfaceIPv4Address.c,17,17
extr_reactossdklibdriverslwipsrcrostcp.c_LibTCPGetSocketStatus.c,11,11
extr_reactossdklibdriverslwipsrccoredef.c_lwip_htons.c,12,12
extr_reactossdklibcrtmbstringmbbtype.c__mbbtype.c,59,59
extr_reactossdklibcrtmiscenviron.c___set_app_type.c,7,7
extr_reactossdklibcrtstdlibmalloc.c__heapwalk.c,6,6
extr_reactossdklibdriverslwipsrcsys_arch.c_sys_mbox_set_invalid.c,7,7
extr_reactossdklibdriverslwipsrcsys_arch.c_sys_sem_set_invalid.c,7,7
extr_reactossdklibcrtstringscanf.c_char2digit.c,20,20
extr_reactossdklibfslibbtrfslibbtrfslib.c_is_power_of_two.c,20,20
extr_reactossdklibcrttimedifftime.c_difftime.c,9,9
extr_reactossdklibcrttimedifftime.c__difftime32.c,9,9
extr_reactossdklibdriversipnetworkaddress.c_AddrIsUnspecified.c,17,17
extr_reactossdklibdriversipnetworkchecksum.c_ChecksumFold.c,10,10
extr_reactossdklibfslibext2libGroup.c_test_root.c,24,26
extr_reactossdklibfslibext2libMemory.c_ext2_group_of_ino.c,12,12
extr_reactossdklibdriverslwipsrcrostcp.c_LibTCPSetNoDelay.c,13,13
extr_reactossdklibfslibext2libMke2fs.c_int_log10.c,18,42
extr_reactossdklibfslibvfatlibcheckcommon.c_min.c,12,12
extr_reactossdklibinflibinfcore.c_set_state.c,13,13
extr_reactossdklibdriverslwipsrcsys_arch.c_sys_mbox_valid.c,7,7
extr_reactossdklibdriverslwipsrcsys_arch.c_sys_sem_valid.c,7,7
extr_reactossdklibrossym_newdwarfget.c_dwarfskip.c,21,21
extr_reactossdklibfslibbtrfslibbtrfslib.c_win_time_to_unix.c,24,24
extr_reactossdklibppcmmummuobject.c_PageMatch.c,23,23
extr_reactossdklibppcmmugdblib.c_hex2int.c,17,17
extr_reactossdklibppcmmummuobject.c_freepage.c,16,16
extr_reactossdklibrossym_newinitum.c_RosSymGetMemUM.c,9,9
extr_reactossdklibfslibext2libMemory.c_ext2_group_of_blk.c,14,14
extr_reactossdklibrossymgetraw.c_RosSymGetRawDataLength.c,11,11
extr_reactossdklibfslibext2libMke2fs.c_ext2_update_dynamic_rev.c,21,21
extr_reactossdklibrtlactctx.c_isxmlspace.c,28,28
extr_reactossdklibfslibvfatlibcheckfat.c_cluster_start.c,14,14
extr_reactossdklibfslibext2libMke2fs.c_int_log2.c,19,75
extr_reactossdklibrtlres.c_is_data_file_module.c,7,7
extr_reactossdklibinflibinfget.c_InfpGetFieldCount.c,15,15
extr_reactossdklibrtlcompress.c_lznt1_decompress_chunk.c,136,5353
extr_reactossdklibrtlres.c_push_language.c,31,3336
extr_reactossdklibrtltime.c_IsLeapYear.c,18,18
extr_reactossdklibppcmmummuobject.c_fpenable.c,11,11
extr_reactossdklibrossym_newgetraw.c_RosSymGetRawDataLength.c,11,11
extr_reactossdklibppcmmugdblib.c_isxdigit.c,29,29
extr_reactossdklibppcmmummuobject.c_ignore.c,7,7
extr_reactossdklibrossymdwarfget.c_dwarfskip.c,21,21
extr_reactossdklibrtlactctx.c_aligned_string_len.c,8,8
extr_reactossdklibrtlversion.c_RtlpVerCompare.c,17,17
extr_reactossdklibrtlcompress.c_RtlpWorkSpaceSizeLZNT1.c,17,17
extr_reactossdklibscrnsavescrnsave.c_ISSPACE.c,18,18
extr_reactossdktoolsfattenfatfsdiskio.c_disk_initialize.c,10,10
extr_reactossdktoolsfattenfatfsff.c_clust2sect.c,18,18
extr_reactossdklibrtlres.c_page_fault.c,14,14
extr_reactossdktoolsfattenfatfsoptionccsbcs.c_ff_wtoupper.c,45,114
extr_reactossdklibrtltime.c_DaysSinceEpoch.c,60,60
extr_reactossdklibrtldos8dot3.c_RtlpIsShortIllegal.c,12,12
extr_reactossdklibrtltimerqueue.c_get_nt_timeout.c,16,16
extr_reactossdktoolshhpcompchmcencint.h_chmc_encint.c,59,80
extr_reactossdktoolshhpcomplzx_compresslz_nonslide.c_lz_left_to_process.c,9,9
extr_reactossdktoolslog2linesimage.c_fixup_offset.c,14,14
extr_reactossdklibrtlwait.c_get_nt_timeout.c,16,16
extr_reactossdktoolsportgetopt.c_exchange.c,35,35
extr_reactossdktoolsregtests2xmlregtests2xml.c_is_whitespace.c,14,14
extr_reactossdktoolscreate_nlscreate_nls.c_patch_codepage_info.c,5,5
extr_reactossdktoolsfattenfatfsdiskio.c_disk_status.c,11,11
extr_reactossdktoolsrgenstatrgenstat.c_is_eol_char.c,14,14
extr_reactossdktoolsspec2defspec2def.c_IsSeparator.c,20,20
extr_reactossdktoolsrsymraddr2line.c_fixup_offset.c,14,14
extr_reactossdktoolshhpcompchmcchmc.c_chmc_reset_table_init.c,20,20
extr_reactossdktoolsunicodembtowc.c_is_private_use_area_char.c,12,12
extr_reactossdktoolshhpcompchmcencint.h_chmc_encint_len.c,23,23
extr_reactossdktoolslog2lineslog2lines.c_remove_mark.c,12,12
extr_reactossdktoolshhpcomplzx_compresslz_nonslide.c_lz_stop_compressing.c,7,7
extr_reactossdktoolsregtests2xmlregtests2xml.c_is_eol_char.c,14,14
extr_reactossdktoolsrgenstatrgenstat.c_is_end_of_tag.c,20,20
extr_reactossdktoolswidlparser.yy.c_parser_set_lineno.c,7,7
extr_reactossdktoolswidlwidl.c_set_everything.c,23,23
extr_reactossdktoolswidltypegen.c_guard_rec.c,12,12
extr_reactossdktoolswidlwrite_msft.c_ctl2_init_segdir.c,14,14
extr_reactossdktoolsrgenstatrgenstat.c_is_whitespace.c,14,14
extr_reactossdktoolsrsymrsym.cmake.c_IsDebugSection.c,12,12
extr_reactossdktoolswppppy.tab.c_cast_to_sint.c,14,14
extr_reactossdktoolsunicodecptable.c_wine_cp_enum_table.c,11,11
extr_reactossdktoolswidlparser.yy.c_parser_set_debug.c,7,7
extr_reactossdktoolswppppl.yy.c_ppy_set_lineno.c,7,7
extr_reactossdktoolswidlwrite_sltg.c_init_sltg_tail.c,59,59
extr_reactossdktoolswppppy.tab.c_cast_to_slong.c,14,14
extr_reactossdktoolswppwpp.c_wpp_set_debug.c,13,13
extr_reactossdktoolswppppy.tab.c_cast_to_ull.c,14,14
extr_reactossubsystemsmvdmntvdmdosdos32krnlhimem.c_ValidateXmsHandle.c,16,16
extr_reactossubsystemsmvdmntvdmconsolevideo.c_VgaGetDoubleVisionState.c,12,12
extr_reactossdktoolswidltypegen.c_clamp_align.c,17,17
extr_reactossdktoolswidlwrite_msft.c_ctl2_init_header.c,47,47
extr_reactossdktoolswidlwrite_msft.c_get_ulong_val.c,29,29
extr_reactossubsystemsmvdmntvdmhardwarevideo....consolevideo.c_VgaGetDoubleVisionState.c,12,12
extr_reactoswin32ssdriversfontftfdsprintf.c_do_div.c,22,22
extr_reactossdktoolswppppy.tab.c_cast_to_sll.c,14,14
extr_reactoswin32ssdriversdisplaysvgavgavideovgavideo.c_get_masks.c,46,46
extr_reactossdktoolswppppy.tab.c_boolean.c,14,14
extr_reactossdktoolswppppl.yy.c_ppy_set_debug.c,7,7
extr_reactossdktoolswppppy.tab.c_cast_to_uint.c,14,14
extr_reactossdktoolswppppy.tab.c_cast_to_ulong.c,14,14
extr_reactossdktoolswppwpp.c_wpp_set_pedantic.c,7,7
extr_reactossubsystemsmvdmntvdmdosdos32krnlmemory.c_ValidateMcb.c,19,19
extr_reactossubsystemsmvdmntvdmdosdos32krnlemsdrv.c_ValidateHandle.c,16,16
extr_reactoswin32ssgdidibdib.c_Dummy_GetPixel.c,8,8
extr_reactoswin32ssgdidibdib.c_Dummy_BitBlt.c,6,6
extr_reactoswin32ssgdidibdib.c_Dummy_TransparentBlt.c,11,11
extr_reactoswin32ssgdidibdib16bpp.c_Clamp6.c,11,11
extr_reactoswin32ssdriversfontbmfdfont.c_IsValidPtr.c,20,20
extr_reactoswin32ssgdidibdib4bpp.c_DIB_4BPP_TransparentBlt.c,11,11
extr_reactoswin32ssdriversdisplaysvgavgavideovgavideo.c_bytesPerPixel.c,13,13
extr_reactoswin32ssgdidibdib24bpp.c_Clamp8.c,10,10
extr_reactoswin32ssgdidibalphablend.c_Clamp8.c,10,10
extr_reactoswin32ssgdidibdib.c_Dummy_AlphaBlend.c,12,12
extr_reactoswin32ssgdidibdib_new.c_Dummy_BitBlt.c,6,6
extr_reactoswin32ssgdidibdib_new.c_Dummy_GetPixel.c,8,8
extr_reactoswin32ssgdidibdib_new.c_Dummy_TransparentBlt.c,11,11
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_AbortPath.c,6,6
extr_reactoswin32ssgdigdi32wineenhmfdrvobjects.c_EMFDRV_SelectBitmap.c,7,7
extr_reactoswin32ssgdidibdib.c_Dummy_ColorFill.c,8,8
extr_reactoswin32ssgdidibdib.c_Dummy_StretchBlt.c,16,16
extr_reactoswin32ssgdidibdib16bpp.c_Clamp5.c,11,11
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_CloseFigure.c,6,6
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_SelectClipPath.c,7,7
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_SetDCPenColor.c,7,7
extr_reactoswin32ssgdidibdib1bpp.c_DIB_1BPP_TransparentBlt.c,11,11
extr_reactoswin32ssgdidibdib32bpp.c_Clamp8.c,10,10
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_FillPath.c,6,6
extr_reactoswin32ssgdidibdib_new.c_Dummy_AlphaBlend.c,12,12
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_StrokePath.c,6,6
extr_reactoswin32ssgdidibdib_new.c_Dummy_ColorFill.c,8,8
extr_reactoswin32ssgdidibdib_new.c_Dummy_StretchBlt.c,16,16
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_BeginPath.c,6,6
extr_reactoswin32ssgdigdi32winegdi_private.h_get_dib_stride.c,11,11
extr_reactoswin32ssgdigdi32wineenhmetafile.c_emr_produces_output.c,12,12
extr_reactoswin32ssgdigdi32winemfdrvinit.c_MFDRV_CreateCompatibleDC.c,7,7
extr_reactoswin32ssgdigdi32winerosglue.c_ConvertObjectType.c,13,13
extr_reactoswin32ssgdigdi32winemfdrvinit.c_MFDRV_SetBoundsRect.c,8,8
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_ExtSelectClipRgn.c,8,8
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_StrokeAndFillPath.c,6,6
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_OffsetClipRgn.c,8,8
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_EndPath.c,6,6
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_SetDCBrushColor.c,7,7
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_SaveDC.c,6,6
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_FlattenPath.c,6,6
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_WidenPath.c,6,6
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_SetViewportExtEx.c,9,9
extr_reactoswin32ssgdintgdifreetype.c_FTVectorToPOINTFX.c,48,48
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_SetWindowExtEx.c,9,9
extr_reactoswin32ssgdintgdiinit.c_GdiThreadCreate.c,6,6
extr_reactoswin32ssgdintgdipalette.c_GetNumberOfBits.c,18,97
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_IntersectClipRect.c,10,10
extr_reactoswin32ssgdigdi32winemfdrvinit.c_MFDRV_GetBoundsRect.c,8,8
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_ExcludeClipRect.c,10,10
extr_reactoswin32ssgdigdi32winemfdrvobjects.c_MFDRV_SelectBitmap.c,7,7
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_RestoreDC.c,7,7
extr_reactoswin32ssprintingbasespoolsvforms.c__RpcDeleteForm.c,7,7
extr_reactoswin32ssprintingbasespoolsvforms.c__RpcGetForm.c,11,11
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcRemoteFindFirstPrinterChangeNotification.c,12,12
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcReplyClosePrinter.c,6,6
extr_reactoswin32ssprintingbasespoolsvmonitors.c__RpcAddMonitor.c,7,7
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_SetMapMode.c,7,7
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_SetViewportOrgEx.c,9,9
extr_reactoswin32ssgdintgdifreetype.c_FT_FixedFromFloat.c,17,17
extr_reactoswin32ssgdigdi32winerosglue.c_NULL_SetWindowOrgEx.c,9,9
extr_reactoswin32ssgdintgdiinit.c_GdiThreadDestroy.c,6,6
extr_reactoswin32ssprintingbasespoolsvforms.c__RpcAddForm.c,7,7
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcRouterReplyPrinterEx.c,11,11
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcRouterRefreshPrinterChangeNotification.c,9,9
extr_reactoswin32ssprintingbasespoolsvports.c__RpcAddPort.c,8,8
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcRemoteFindFirstPrinterChangeNotificationEx.c,11,11
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcReplyOpenPrinter.c,11,11
extr_reactoswin32ssprintingbasespoolsvforms.c__RpcSetForm.c,8,8
extr_reactoswin32ssprintingbasespoolsvforms.c__RpcEnumForms.c,11,11
extr_reactoswin32ssprintingbasespoolsvports.c__RpcSetPort.c,8,8
extr_reactoswin32ssprintingbasespoolsvports.c__RpcConfigurePort.c,8,8
extr_reactoswin32ssprintingbasespoolsvmonitors.c__RpcDeleteMonitor.c,8,8
extr_reactoswin32ssprintingbasespoolsvprinterdata.c__RpcEnumPrinterData.c,14,14
extr_reactoswin32ssprintingbasespoolsvprinterdrivers.c__RpcAddPrinterDriverEx.c,8,8
extr_reactoswin32ssprintingbasespoolsvprinterdrivers.c__RpcDeletePrinterDriverEx.c,10,10
extr_reactoswin32ssprintingbasespoolsvprinterdrivers.c__RpcGetPrinterDriver2.c,15,15
extr_reactoswin32ssprintingbasespoolsvprinters.c__RpcAddPrinterEx.c,11,11
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcWaitForPrinterChange.c,8,8
extr_reactoswin32ssprintingbasespoolsvprinters.c__RpcAbortPrinter.c,6,6
extr_reactoswin32ssprintingbasespoolsvprintprocessors.c__RpcAddPrintProcessor.c,9,9
extr_reactoswin32ssprintingbasespoolsvprinters.c__RpcResetPrinter.c,8,8
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcRouterReplyPrinter.c,9,9
extr_reactoswin32ssprintingbasespoolsvports.c__RpcAddPortEx.c,9,9
extr_reactoswin32ssprintingbasespoolsvprinters.c__RpcFlushPrinter.c,10,10
extr_reactoswin32ssprintingbasespoolsvprinterdata.c__RpcDeletePrinterData.c,7,7
extr_reactoswin32ssprintingbasespoolsvrpcstubs.c__RpcAddPrinterConnection.c,6,6
extr_reactoswin32ssprintingbasespoolsvprintproviders.c__RpcAddPrintProvidor.c,7,7
extr_reactoswin32ssprintingbasespoolsvports.c__RpcDeletePort.c,8,8
extr_reactoswin32ssprintingbasespoolsvprinterdrivers.c__RpcAddPrinterDriver.c,7,7
extr_reactoswin32ssprintingbasespoolsvprinterdrivers.c__RpcDeletePrinterDriver.c,8,8
