name,static_instructions_case_big-arr_O0,dynamic_instructions_case_big-arr_O0
extr_linuxdriversnetethernetchelsiocxgb4l2t.c_l2t_get_idx.c,18,18
extr_linuxfsbtrfstests..volumes.h_btrfs_bg_flags_to_raid_index.c,37,37
extr_linuxnetipv4ping.c_ping_supported.c,20,20
extr_linuxnetwirelesswext-compat.c_cfg80211_set_wpa_version.c,19,19
extr_linuxdriversmiscsgi-xpxpc_uv.c_xpc_cancel_partition_deactivation_request_uv.c,5,5
extr_kphp-kdbmsg-searchhash-user-names.c_percent.c,16,16
extr_kphp-kdbmc-proxymc-proxy-statsx-extension.c_is_null.c,17,17
extr_linuxdriverspcicontrollerdwc....pci.h_pci_remove_firmware_label_files.c,5,5
extr_linuxdriversnetethernetqlogicqlcnicqlcnic_sriov_common.c_qlcnic_sriov_del_vlan_id.c,12,12
extr_linuxdriversusbdwc2params.c_dwc2_set_rk_params.c,22,22
extr_linuxdriversi2ci2c-core-base.c_i2c_check_7bit_addr_validity_strict.c,17,17
extr_linuxarchia64kernelirq_ia64.c_vector_allocation_domain.c,6,6
extr_linuxarchm68kq40q40ints.c_q40_mksound.c,14,14
extr_linuxkernelschedfair.c_init_entity_runnable_average.c,5,5
extr_linuxdriversnetethernetmellanoxmlx5coreeswitch.h_mlx5_eswitch_disable_sriov.c,5,5
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_RB_BLIT_DST_ARRAY_PITCH.c,10,10
extr_opensslcryptoo_str.c_OPENSSL_hexchar2int.c,14,14
extr_linuxdriversnetethernetsfcfalconnic.h_falcon_board.c,9,9
extr_nginxsrchttpngx_http_variables.c_ngx_http_variable_remote_addr.c,24,24
extr_linuxkerneltracetrace.h_ftrace_clear_pids.c,5,5
extr_linuxdriversnetethernetfreescalefmanfman_port.c_fman_port_get_qman_channel_id.c,7,7
extr_hashcatsrcmodulesmodule_04300.c_module_init.c,203,203
extr_linuxfsocfs2ocfs2.h_ocfs2_clusterinfo_valid.c,10,10
extr_linuxdriversttyserialamba-pl011.c_pl011_dma_tx_stop.c,5,5
extr_linuxdriversinfinibandulpipoibipoib.h_ipoib_delete_debug_files.c,5,5
extr_radare2libriopio_bfdbg.c_is_in_input.c,23,23
extr_linuxsoundpcirme32.c_snd_rme32_setframelog.c,25,25
extr_linuxdriversgpudrmamdamdgpugmc_v9_0.c_gmc_v9_0_is_idle.c,6,6
extr_linuxdriversmediai2cs5k5baf.c_s5k5baf_bound_range.c,32,32
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_HLSQ_FS_CONFIG_CONSTOBJECTOFFSET.c,9,9
extr_linuxdriversstaginggreybusconnection.h_gb_connection_is_static.c,11,11
extr_linuxtoolstestingselftestsx86mpx-mini-test.c_get_next_inst_ip.c,32,32
extr_linuxdriversclkstclkgen-pll.c_clk_pll3200c32_get_rate.c,26,26
extr_linuxdriversiommudma-iommu.c_iommu_dma_mapping_error.c,11,11
extr_hashcatdepsLZMA-SDKCPpmd7Dec.c_Ppmd7z_RangeDec_CreateVTable.c,14,14
extr_wcdbandroidsqlciphersqlite3.c_sqlite3IntFloatCompare.c,21,21
extr_linuxdriversmiscmichostmic_main.c_mic_get_family.c,13,13
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_VSC_BIN_SIZE_HEIGHT.c,10,10
extr_radare2librbinformatmach0mach0.c_prot2perm.c,28,28
extr_linuxdriversgpudrmdrm_vm.c_drm_vm_fault.c,6,6
extr_tmuxtty.c_tty_window_offset.c,27,27
extr_linuxdriversnetethernetemulexbenetbe_ethtool.c_be_pause_supported.c,21,21
extr_linuxdriversttyserialvr41xx_siu.c_siu_verify_port.c,19,19
extr_linuxdrivershwmonnct6775.c_fan_from_reg13.c,24,24
extr_opensslcryptoasyncasync_wait.c_ASYNC_WAIT_CTX_get_status.c,7,7
extr_linuxdriversusbhostdwc_otgdwc_otg_cil.c_dwc_otg_is_dma_enable.c,7,7
extr_numpynumpycoresrcmultiarrayconvert_datatype.c_dtype_kind_to_simplified_ordering.c,14,14
extr_linuxarchx86kernelhw_breakpoint.c_decode_dr7.c,32,32
extr_linuxdriverscpuidlecpuidle.h_cpuidle_coupled_unregister_device.c,5,5
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCIL_INFO_STENCIL_BASE.c,10,10
extr_ccvlib3rdpartysqlite3sqlite3.c_sqlite3_backup_remaining.c,7,7
extr_darwin-xnubsdkernkern_ntptime.c_ntp_is_time_error.c,13,13
extr_linuxdriverspinctrlmediatekpinctrl-mtk-common.c_mtk_get_regmap.c,15,15
extr_micropythonliblibm_dbl__sin.c___sin.c,50,50
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_REG_A6XX_VPC_VARYING_INTERP.c,8,8
extr_linuxdriversmediarcmceusb.c_mceusb_dev_printdata.c,10,10
extr_linuxdriversgpudrmi915intel_drv.h_intel_irqs_enabled.c,7,7
extr_linuxmminternal.h_is_data_mapping.c,14,14
extr_php-srcextdatelibtm2unixtime.c_dec_month.c,21,21
extr_linuxdriversnetethernetqlogicqedqed_vf.h_qed_vf_get_port_mac.c,6,6
extr_darwin-xnubsdkernuipc_socket2.c_sonullevent.c,7,7
extr_linuxfsnfsdnfs4state.c_clientid_hashval.c,7,7
extr_linuxdriversnetwirelessrealtekrtlwifirtl8192cumac.c__rtl92c_query_rxpwrpercentage.c,12,12
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_PC_VSTREAM_CONTROL_N.c,9,9
extr_darwin-xnuosfmki386commpagecommpage.c_commpage_is_in_pfz64.c,17,17
extr_linuxdriversnvdimmblk.c_nd_blk_rw_integrity.c,9,9
extr_libsodiumsrclibsodiumsodiumruntime.c__cpuid.c,14,14
extr_linuxdriverscharipmiipmi_si_platform.c_of_ipmi_probe.c,7,7
extr_darknetsrcblas.c_weighted_delta_cpu.c,60,12001
extr_linuxdriversvideofbdevomap2omapfbdssdss.h_sdi_init_port.c,7,7
extr_curltestslibtestlib513.c_read_callback.c,9,9
extr_linuxdriversi2cbussesi2c-s3c2410.c_s3c24xx_i2c_dt_gpio_free.c,5,5
extr_linuxdriversttyserialamba-pl011.c_get_fifosize_zte.c,6,6
extr_linuxdriversgpudrmamdamdkfdkfd_iommu.h_kfd_iommu_check_device.c,7,7
extr_curllibcurl_ctype.c_Curl_isupper.c,13,13
extr_h2odepsmruby-envsrcenv.c_mrb_mruby_env_gem_final.c,5,5
extr_linuxdriversnetdsartl8366rb.c_rtl8366_get_tag_protocol.c,7,7
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_REG_MDP5_SMP_ALLOC_R.c,8,8
extr_linuxdriversnetethernetmellanoxmlx5coreen_acceltls.h_mlx5e_tls_cleanup.c,5,5
extr_linuxdriversgpudrmi915selftestsscatterlist.c_grow.c,9,9
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_rsr_excsave1_Slot_inst_encode.c,7,7
extr_php-srcextmbstringlibmbflmbflmbfl_ident.c_mbfl_filt_ident_false_ctor.c,9,9
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_REG_A6XX_CP_SCRATCH.c,8,8
extr_darwin-xnubsddevi386conf.c_chrtoblk_set.c,12,12
extr_linuxfsext4xattr.c_ext4_xattr_inode_get_hash.c,7,7
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_ball_w18_Slot_xt_flix64_slot3_encode.c,9,9
extr_micropythonportsteensyuart.c_uart_init2.c,6,6
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_REG_A4XX_VSC_PIPE_CONFIG_REG.c,8,8
extr_linuxdriverstargettarget_core_user.c_head_to_end.c,8,8
extr_linuxdriversntbhwamdntb_hw_amd.c_ndev_mw_to_bar.c,17,17
extr_linuxdriversnfcpn533pn533.c_pn533_std_checksum.c,8,8
extr_linuxfsbtrfsdev-replace.c_btrfs_dev_replace_is_ongoing.c,21,21
extr_linuxdriversmediadvb-frontendslgs8gl5.c_lgs8gl5_get_tune_settings.c,13,13
extr_kittyglfwlinux_joystick.c__glfwPlatformUpdateGamepadGUID.c,5,5
extr_linuxarchalphakernelcore_titan.c_mk_tig_addr.c,10,10
extr_linuxdriversmdbcacherequest.c_verify.c,7,7
extr_linuxdriversgpudrmamdamdkfdkfd_device_queue_manager.h_get_sh_mem_bases_32.c,9,9
extr_linuxdriversnetwirelessathath9kath9k.h_ath9k_set_wakeup.c,6,6
extr_openpilotphonelibsnanovgfontstash.h_fons__mini.c,12,12
extr_linuxdriversstagingrtl8723bshalrtl8723b_phycfg.c_PHY_GetTxPowerLevel8723B.c,6,6
extr_linuxdriversvideofbdevw100fb.c_w100fb_setcolreg.c,27,27
extr_hashcatsrcconvert.c_itoa32_to_int.c,14,14
extr_linuxdriversnettun.c_tun_set_msglevel.c,6,6
extr_linuxdriversttyn_null.c_n_null_close.c,5,5
extr_curllibcontent_encoding.c_client_init_writer.c,13,13
extr_linuxdriversperfhisiliconhisi_uncore_pmu.c_hisi_uncore_pmu_counter_valid.c,18,18
extr_FFmpeglibavcodecaacdec_fixed.c_DEC_UPAIR.c,29,29
extr_opensslcryptobiob_addr.c_BIO_ADDR_sockaddr_noconst.c,6,6
extr_linuxarchpowerpcplatformscellspufsfile.c_spufs_decr_status_get.c,12,12
extr_anypixelfirmwarecontrollerThirdPartySPLsrcstm32f4xx_tim.c_TI2_Config.c,57,57
extr_radare2librasmarcharmarmass64.c_branch.c,25,25
extr_linuxdriversmediaplatformqcomvenuscore.c_to_v4l2_codec_type.c,13,13
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacrate.h_is_mcs_rate.c,11,11
extr_kphp-kdbhintshints-log-split.c_init_hints_data.c,8,8
extr_linuxdriversnetwirelessathath5kahb.c_ath5k_ahb_read_cachesize.c,10,10
extr_curllibftp.c__state.c,11,11
extr_linuxdriversgpuipu-v3ipu-cpmem.c_ipu_cpmem_exit.c,5,5
extr_linuxdriversmediapcisolo6x10solo6x10-v4l2-enc.c_solo_valid_pixfmt.c,19,19
extr_linuxdriversgpuhost1xhwhw_host1x01_channel.h_host1x_channel_dmactrl_dmastop_v.c,8,8
extr_How-to-Make-a-Computer-Operating-Systemsrcsdksrclibcsrctermiostcsetpgrp.c_tcsetpgrp.c,7,7
extr_linuxdriversmediadvb-frontendsstv090x.c_stv090x_car_width.c,29,29
extr_linuxdriversmediaplatformam437xam437x-vpfe.c_vpfe_ccdc_get_frame_format.c,13,13
extr_linuxdrivershwmonlm92.c_ALARMS_FROM_REG.c,7,7
extr_linuxdriversusbclassusbtmc.c_usbtmc_resume.c,6,6
extr_linuxdriversnetethernetbrocadebnabfa_ioc.c_bfa_nw_ioc_debug_memclaim.c,18,18
extr_linuxtoolsperfutilannotate.c_calc_percent.c,73,73
extr_linuxdriversgpudrmdrm_vblank.c_widen_32_to_64.c,10,10
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15toolscjk_tab_to_h.c_byte_row_sjis.c,16,16
extr_linuxdriversstagingrtlwifibtcoexisthalbtcoutsrc.c_rtl_get_hwpg_bt_type.c,7,7
extr_darknetsrcyolo_layer.c_entry_index.c,36,36
extr_reactosdllwin32urlmonuri.c_is_forbidden_dos_path_char.c,23,23
extr_linuxdriversvideofbdevomaplcdc.c_enable_irqs.c,8,8
extr_darwin-xnubsdnetinettcp_cc.c_tcp_cc_delay_ack.c,18,18
extr_linuxfsnfsflexfilelayoutflexfilelayout.c_nfs4_ff_layout_stat_io_update_requested.c,17,17
extr_linuxdriversnetethernetnetronomenfpabm..nfp_net.h_nfp_netdev_is_nfp_net.c,11,11
extr_linuxdriverss390ciocio.c_cio_check_config.c,78,78
extr_linuxdriversvideofbdevcorefbcon.c_fbcon_set_rotation.c,11,11
extr_linuxdriverss390netqeth_core.h_qeth_rx_csum.c,16,16
extr_linuxtoolslibtraceeventplugin_kvm.c_process_is_writable_pte.c,11,11
extr_reactosdllwin32jscriptglobal.c_is_uri_unescaped.c,12,12
extr_linuxdriversnetxen-netbackhash.c_xenvif_get_hash_flags.c,19,19
extr_linuxtoolsperfutil..utiltarget.h_target__has_task.c,13,13
extr_linuxdriverscryptoqatqat_c3xxxadf_c3xxx_hw_data.c_get_sram_bar_id.c,6,6
extr_reactosdllopenglmesapoints.c_gl_set_point_function.c,21,21
extr_linuxdriversgpudrmdrm_panel.c_drm_panel_attach.c,14,14
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportsxxxwin.c_save_licence.c,6,6
extr_linuxdriversnetcanm_canm_can.c_is_lec_err.c,15,15
extr_linuxdriverssnioc3.c_mcr_pack.c,11,11
extr_linuxdriversstagingrtl8192ertl819x_HTProc.c_HTIOTActIsDisableEDCATurbo.c,7,7
extr_linuxdriversgpudrmi915i915_pmu.c_i915_pmu_event_event_idx.c,6,6
extr_FFmpeglibavcodeclibaribb24.c_libaribb24_flush.c,15,15
extr_opensslcryptothreads_none.c_CRYPTO_THREAD_compare_id.c,11,11
extr_kphp-kdbcommonsearch-y-parse.h_searchy_is_term.c,12,12
extr_linuxarchsparckernelirq_64.c_sun4u_irq_disable.c,5,5
extr_emscriptentestsfreealutsrcalutUtil.c__alutFormatGetNumChannels.c,19,19
extr_linuxdriversscsibe2iscsibe.h_queue_get_wrb.c,13,13
extr_linuxtoolsperfutilintel-pt-decoder..evsel.h_perf_evsel__match2.c,22,22
extr_linuxfsext4ext4_jbd2.h_ext4_handle_valid.c,10,10
extr_linuxdriversnetwirelessrealtekrtlwifirtl8188ee..wifi.h_set_hal_start.c,8,8
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c_trim_size_t_to_DWORD.c,11,11
extr_linuxdriversnvmetargetcore.c_nvmet_cc_ams.c,9,9
extr_linuxdriversnetwirelessathath6klusb.c_ath6kl_usb_get_default_pipe.c,13,13
extr_linuxtoolsperfbuiltin-trace.c_trace__set_base_time.c,10,10
extr_hashcatsrcmodulesmodule_14700.c_module_init.c,203,203
extr_darwin-xnubsdkernkern_cs.c_csblob_get_base_offset.c,7,7
extr_linuxdriversnetwirelessstcw1200cw1200_sdio.c_cw1200_gpio_hardirq.c,7,7
extr_linuxdriversblockparidepg.c_DRIVE.c,9,9
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_REG_A6XX_RB_MRT_BASE_HI.c,8,8
extr_reactosdriversfilesystemsbtrfszstdzstd_compress.c_ZSTD_minGain.c,18,18
extr_linuxdriversclkclk-cdce925.c_cdce925_pll_calc_p.c,18,18
extr_linuxarchs390bootals.c_u16_to_decimal.c,39,96
extr_linuxdriversstagingemxx_udcemxx_udc.c_nbu2ss_gad_ioctl.c,8,8
extr_linuxkernelschedrt.c_on_rt_rq.c,7,7
extr_linuxdriversmisccardreaderrtsx_usb.c_double_ssc_depth.c,12,12
extr_linuxdriversmediafirewirefiredtv-fe.c_fdtv_set_voltage.c,13,13
extr_linuxdrivershwmonmlxreg-fan.c_mlxreg_fan_get_max_state.c,10,10
extr_emscriptentestsnbody-javajava_lang_Byte.c___DELETE_java_lang_Byte.c,6,6
extr_linuxdriversscsihptiop.c_hptiop_internal_memalloc_itl.c,6,6
extr_linuxdriversmediadvb-frontendsdvb_dummy_fe.c_dvb_dummy_fe_read_status.c,14,14
extr_FFmpeglibavformatoggdec.h_ogg_find_stream.c,13,13
extr_kphp-kdbhintsmaccub.c_blist_iter_has.c,22,22
extr_linuxtoolstestingselfteststimersraw_skew.c_llabs.c,8,8
extr_linuxdriversmediai2cov7251.c_ov7251_enum_mbus_code.c,15,15
extr_php-srcextpcrepcre2libsljitsljitNativeTILEGX-encoder.c_create_Imm16_X0.c,10,10
extr_linuxmmslub.c_init_tid.c,6,6
extr_linuxfsnfsdnfs4xdr.c_nfs4_file_type.c,16,16
extr_SoftEtherVPNsrcMayaquaFileIO.c_Crc32Finish.c,7,7
extr_How-to-Make-a-Computer-Operating-Systemsrcsdksrclibcsrcunistdsetgid.c_setgid.c,6,6
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_UCHE_CACHE_INVALIDATE0_REG_ADDR.c,9,9
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_rsr_itlbcfg_Slot_inst_encode.c,7,7
extr_linuxdriversinfinibandhwusnicusnic_fwd.h_usnic_fwd_init_udp_filter.c,34,34
extr_darwin-xnubsdvfsvfs_cprotect.c_cpx_init.c,13,13
extr_linuxdriversedaci5100_edac.c_i5100_mc_errdeten.c,8,8
extr_linuxdriversstagingrtlwifiphydmphydm.c_odm_asoc_entry_init.c,5,5
extr_linuxdriversiiomagnetometerhid-sensor-magn-3d.c_magn_3d_adjust_channel_bit_mask.c,24,24
extr_linuxnetdsadsa2.c_dsa_port_is_user.c,11,11
extr_linuxarchsparckernelmdesc.c_node_block.c,7,7
extr_linuxdriversgpudrmamdamdgpuci_dpm.c_ci_reset_single_dpm_table.c,14,14
extr_linuxdriversgpudrmmsmmsm_fence.c_msm_fence_enable_signaling.c,6,6
extr_numpynumpylinalglapack_litef2c_lapack.c_ieeeck_.c,34,34
extr_libuvtesttest-timer.c_timer_run_once_timer_cb.c,8,8
extr_linuxfsnfsfilelayout..pnfs.h_pnfs_layoutcommit_inode.c,7,7
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_rfde_Slot_inst_encode.c,7,7
extr_reactosdllwin32jscriptlex.c_hex_to_int.c,20,20
extr_linuxblockbfq-cgroup.c_bfq_bfqq_move.c,7,7
extr_FFmpeglibavformatmov.c_mov_current_sample_dec.c,27,27
extr_linuxdriversnetethernetamazonenaena_com.c_ena_com_config_default_interrupt_moderation_table.c,85,85
extr_darwin-xnubsdkernuipc_socket2.c_pru_connect_notsupp.c,8,8
extr_reactossdktoolslog2lineslog2lines.c_remove_mark.c,12,12
extr_xhyvesrcvmmvmm.c_vm_get_x2apic_state.c,16,16
extr_linuxnetbridgenetfilter..br_private.h_nbp_get_num_vlan_infos.c,7,7
extr_linuxnetsctpsm_sideeffect.c_sctp_do_ecn_cwr_work.c,8,8
extr_radare2shlrwindbgwindbg.c_windbg_get_cpus.c,11,11
extr_linuxmminternal.h_is_stack_mapping.c,11,11
extr_darwin-xnuosfmki386pmCPU.c_pmUnRegister.c,10,10
extr_stbtestscaveviewcave_parse.c_nbt_end_list.c,9,9
extr_linuxdriversblockpktcdvd.c_pkt_set_state.c,9,9
extr_raspberry-pi-osexerciseslesson032rssrcprintf.c_a2d.c,17,17
extr_linuxdriversstagingrts5208rtsx_chip.c_rtsx_manage_1lun_mode.c,5,5
extr_reactosdllwin32usp10shape.c_combining_lexical_Thai.c,13,13
extr_darwin-xnubsdnetif_vlan.c_vlan_parent_flags_supports_vlan_mtu.c,12,12
extr_linuxdriversnetwirelessintelipw2x00libipw.h_libipw_is_ofdm_rate.c,14,14
extr_linuxdriversisdnhardwaremISDNhfcmulti.c_hfcmulti_dbusy_timer.c,5,5
extr_linuxdriversnetethernetsunniu.c_count_1g_ports.c,24,24
extr_linuxdrivershidhid-lg4ff.h_lg4ff_init.c,6,6
extr_linuxdriversnetethernetticpsw.c_cpsw_hwtstamp_set.c,8,8
extr_emscriptentestsnbody-javajava_nio_charset_Charset.c___DELETE_java_nio_charset_Charset.c,6,6
extr_linuxdriversnetwirelessbroadcombrcm80211brcmfmaccfg80211.h_cfg_to_conn.c,6,6
extr_opensslcryptoconfconf_mod.c_CONF_module_get_usr_data.c,7,7
extr_reactosdllwin32riched20writer.c_find_color_in_colortbl.c,20,20
extr_linuxdriversclktegraclk-dfll.c_dfll_debug_init.c,5,5
extr_obs-studiolibobsaudio-monitoringwin32....media-io..utilutil_uint128.h_util_lshift64_internal_64.c,10,10
extr_linuxdriversfirmwaretegrabpmp-debugfs.c_seqbuf_eof.c,12,12
extr_emscriptentestsnbody-javanative_org_apache_harmony_luni_platform_OSNetworkSystem.c_org_apache_harmony_luni_platform_OSNetworkSystem_getSocketFlags__.c,6,6
extr_emscriptentestsenethost.c_enet_host_bandwidth_limit.c,15,15
extr_linuxdriversnetwirelessathwcn36xxmain.c_get_sta_index.c,14,14
extr_micropythonportspic16bitboard.c_led_state.c,26,26
extr_linuxsoundsocatmelatmel-pcm.h_atmel_pcm_dma_platform_unregister.c,5,5
extr_masscansrcstub-pcap.c_null_PCAP_SET_RFMON.c,7,7
extr_anypixelfirmwaredisplayThirdPartySPLsrcstm32f0xx_usart.c_USART_ClockStructInit.c,17,17
extr_linuxsoundisawsswss_lib.c_snd_wss_get_pcm_ops.c,11,11
extr_linuxmmslub.c_inc_slabs_node.c,7,7
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_OBJ_OFFSET_REG_FIRSTEXECINSTROFFSET.c,9,9
extr_linuxdriversiioadcimx7d_adc.c_imx7d_adc_feature_config.c,15,15
extr_linuxsoundsocdavinci..omapsdma-pcm.h_sdma_pcm_platform_register.c,9,9
extr_linuxdriversmediadvb-frontendsdrxd_hard.c_drxd_read_ucblocks.c,9,9
extr_linuxsoundsocsoc-topology.c_set_dai_flags.c,19,19
extr_linuxdriversstagingmt7621-pci....pcipci.h_pcie_aspm_powersave_config_link.c,5,5
extr_redissrchyperloglog.c_hllRawRegHisto.c,19,19
extr_linuxdriversmediadvb-frontendsstv0910.c_get_algo.c,6,6
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacmain.c_brcms_c_associate_upd.c,10,10
extr_linuxsoundpciice1712ice1724.c_snd_vt1724_eeprom_info.c,12,12
extr_linuxtoolslibtraceeventkbuffer-parse.c_len4host.c,16,16
extr_linuxdriversscsiatari_scsi.c_falcon_classify_cmd.c,43,43
extr_radare2librcorecmd.c_getArg.c,18,18
extr_stbtools..stb.h_stb_arith_decode_value.c,24,24
extr_linuxnetcoresock.c_sock_no_shutdown.c,8,8
extr_linuxdriversnetethernetqlogicqedqed_fcoe.h_qed_get_protocol_stats_fcoe.c,6,6
extr_linuxsoundsocintelhaswellsst-haswell-ipc.c_msg_get_global_reply.c,9,9
extr_linuxdriversssbdriver_gpio.c_ssb_gpio_extif_init.c,7,7
extr_linuxlibrbtree_test.c_is_red.c,13,13
extr_linuxdriversisdnmISDNdsp_biquad.h_biquad2.c,44,44
extr_labenginecodenullnull_glimp.c_GLimp_SetGamma.c,7,7
extr_linuxdriversscsidevice_handlerscsi_dh_alua.c_print_alua_state.c,14,14
extr_linuxdriversinfinibandcoreucma.c_ucma_get_qp_type.c,17,17
extr_FFmpeglibavcodecmipsmpegaudiodsp_mips_fixed.c_ff_mpadsp_init_mipsdsp.c,5,5
extr_reactosdllwin32comctl32listview.c_map_style_view.c,14,14
extr_reactossdktoolscreate_nlscreate_nls.c_patch_codepage_info.c,5,5
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_mp_ioctl.c_oid_rt_pro_set_rf_intfs_hdl.c,6,6
extr_labenginecodegameai_dmq3.c_BotWantsToHelp.c,6,6
extr_linuxdriversstagingrtlwifiphydmphydm_hwconfig.c_odm_mac_status_query.c,10,10
extr_linuxblockelevator.c_elv_support_iosched.c,19,19
extr_linuxdriversacpix86..internal.h_acpi_ioapic_remove.c,6,6
extr_hashcatsrcmodulesmodule_09400.c_module_init.c,203,203
extr_linuxarchx86kernelcpumcheckmce.c_quirk_sandybridge_ifu.c,10,10
extr_darwin-xnubsdvfskpi_vfs.c_vfs_issynchronous.c,8,8
extr_linuxarchmipspcifixup-emma2rh.c_pcibios_plat_dev_init.c,6,6
extr_darwin-xnubsdnetinettcp_subr.c_tcp_disable_tfo.c,10,10
extr_reactoswin32ssgdintgdipalette.c_GetNumberOfBits.c,18,97
extr_linuxdriversgpudrmvmwgfxvmwgfx_fb.c_vmw_fb_blank.c,7,7
extr_tigsrcui.c_file_finder_move.c,56,56
extr_linuxdriversatalibata-core.c_ata_cable_40wire.c,6,6
extr_stbtools..stb.h_stb_log2_floor.c,18,18
extr_linuxfsexofsore_raid.c__sp2d_max_pg.c,13,13
extr_nodemcu-firmwareappsjsonjsonsl.c_jsonsl_strerror.c,11,11
extr_darwin-xnubsdkernkern_cs.c_csblob_get_size.c,7,7
extr_memcachedtestapp.c_cache_destructor.c,8,8
extr_gitnegotiator..git-compat-util.h_git_is_dir_sep.c,9,9
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_REG_A4XX_CP_PROTECT_REG.c,8,8
extr_linuxdriversttyserialserial_mctrl_gpio.c_mctrl_gpio_to_gpiod.c,10,10
extr_linuxdriversmediaplatformomap3ispisp.c_isp_attach_iommu.c,7,7
extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_CMD_MDP_STREAM_CTRL_WORD_COUNT.c,9,9
extr_reactosntoskrnlkdbgkdb_expr.c_RpnBinaryOperatorGreaterThan.c,11,11
extr_linuxdriversmediaplatformti-vpecsc.c_csc_set_coeff_bypass.c,10,10
extr_linuxfsext4extents_status.h_ext4_es_store_pblock.c,18,18
extr_linuxdriversusbhostxhci.c_xhci_check_tt_bw_table.c,24,24
extr_radare2shlrqnxsrcsigutil.c_do_target_signal_to_host.c,15,15
extr_emscriptentestssqlitesqlite3.c_sqlite3_blob_bytes.c,17,17
extr_linuxdriversmediapcittpciav7110.c_print_time.c,5,5
extr_wcdbrepairsqliterk.c_sqliterk_set_recursive.c,10,10
extr_linuxdriversinfinibandhwmthcamthca_av.c_ib_rate_to_tavor.c,21,21
extr_The-Art-Of-Programming-By-Julyebookcodec10.1.3：教你一步一步用c语言实现sift算法、下.c_AverageWeakBins.c,65,19415
extr_linuxdriversnetethernetsfcfarch.c_efx_farch_filter_increment.c,8,8
extr_linuxdriversclksunxi-ngccu_sdm.c_ccu_sdm_helper_get_factors.c,19,19
extr_linuxdriversinfinibandswrxerxe_queue.h_queue_empty.c,17,17
extr_kittyglfwnull_window.c__glfwPlatformGetDoubleClickInterval.c,6,6
extr_linuxdriversttyserialsn_console.c_snp_break_ctl.c,6,6
extr_mongooseexamplesapi_serversqlite3.c_sqlite3_changes.c,7,7
extr_linuxdriversnetethernetsamsungsxgbesxgbe_desc.c_sxgbe_tx_ctxt_desc_get_vlantag.c,7,7
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_ihi_Slot_inst_encode.c,7,7
extr_opensslsslssl_stat.c_SSL_alert_type_string.c,18,18
extr_libuvtestbenchmark-million-timers.c_timer_cb.c,8,8
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_CTL_OP_INTF_NUM.c,9,9
extr_linuxdriversedaci7core_edac.c_numcol.c,9,9
extr_labenginecodenullnull_client.c_CL_JoystickEvent.c,7,7
extr_linuxdriversnetethernetbrocadebnabfa_msgq.c_rspq_sm_ready_entry.c,5,5
extr_linuxnetwirelessreg.c_reg_dev_ignore_cell_hint.c,6,6
extr_linuxdriversstagingrtl8192ertllib_softmac.c_MgntQuery_MgntFrameTxRate.c,20,20
extr_linuxdriversmediadvb-frontendss5h1420.c_s5h1420_getsymbolrate.c,7,7
extr_obs-studiodepslibcaptionsrcmpeg.c_sei_init.c,13,13
extr_linuxdriversstaginggreybusgbphy.h_gbphy_runtime_get_noresume.c,5,5
extr_reactosdllopenglglu32srclibutilmipmap.c_legalFormat.c,12,12
extr_linuxdriversmediadvb-frontendssp887x.c_divide.c,52,52
extr_linuxdriversnetethernethisiliconhnshns_enet.c_hns_desc_unused.c,20,20
extr_linuxdriversmiscmeibus-fixup.c_mei_wd.c,5,5
extr_linuxdriverscryptochelsiochtlschtls_io.c_tls_content_type.c,15,15
extr_linuxdriversnetwirelessathath9kar9003_rtt.h_ar9003_hw_rtt_enable.c,5,5
extr_linuxdriversnetcaifcaif_hsi.c_cfhsi_can_send_aggregate.c,20,20
extr_kphp-kdbnetnet-memcache-client.c_mcc_execute.c,7,7
